Name,Clean Name,Short Name,Summary Name,Price (₹),Original Price (₹),Discount (%),Rating,Reviews,Sold Last Month,url
"OnePlus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)",OnePlus Nord CE4 Dark Chrome 8GB RAM 128GB Storage,OnePlus Nord CE4 Dark Chrome 8GB,Oneplus,21998.0,24999.0,12.0,4.2,7999.0,5.0,https://www.amazon.in/Oneplus-Nord-Chrome-128GB-Storage/dp/B0CX59H5W7/ref=sr_1_1044?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1044
"Acko 2 Year Total Protection Plan for Appliance from Rs 20,001 to Rs 30,000 (Email Delivery)",Acko 2 Year Total Protection Plan for Appliance from Rs 20001 to Rs 30000 Email Delivery,Acko 2 Year Total Protection Plan,Acko,856.0,1712.0,50.0,3.9,22.0,0.0,https://www.amazon.in/Acko-Total-Protection-Appliance-Delivery/dp/B0DDQ5KGQW/ref=sr_1_1045?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1045
"Kratos Grip X3 Premium Mobile Holder for Car with Back Button Unlocking Mechanism, Strong Suction Cup, 360° Rotatable,Car Mobile Holder for Wildshield and Dashboard, Compatible with 4 to 7"" Smartphone",Kratos Grip X3 Premium Mobile Holder for Car with Back Button Unlocking Mechanism Strong Suction Cup 360 RotatableCar Mobile Holder for Wildshield and Dashboard Compatible with 4 to 7 Smartphone,Kratos Grip X3 Premium Mobile Holder,Kratos,499.0,1499.0,67.0,4.0,700.0,700.0,https://www.amazon.in/Kratos-Grip-X3-Wildshield-Compatible/dp/B0DBLYB6CS/ref=sr_1_1046?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1046
Onsitego 1 Year Extended Warranty for Headphones from Rs. 4001-5000 (Email Delivery - No Physical Kit),Onsitego 1 Year Extended Warranty for Headphones from Rs 40015000 Email Delivery  No Physical Kit,Onsitego 1 Year Extended Warranty for,Onsitego Warranty,215.0,450.0,52.0,3.6,43.0,0.0,https://www.amazon.in/Onsitego-Extended-Warranty-Headphones-4001-5000/dp/B0C2J6CNVV/ref=sr_1_1047?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1047
"Boult x Mustang Torq Wireless in Ear Earbuds with 50H Playtime, App Support, Quad Mic ENC, 45ms Low Latency, Breathing LEDs, 13mm Drivers, Touch Control, Made in India IPX5 Ear Buds TWS Bluetooth 5.4",Boult x Mustang Torq Wireless in Ear Earbuds with 50H Playtime App Support Quad Mic ENC 45ms Low Latency Breathing LEDs 13mm Drivers Touch Control Made in India IPX5 Ear Buds TWS Bluetooth 54,Boult x Mustang Torq Wireless in,Boult Earbuds,1799.0,5999.0,70.0,4.1,5302.0,3.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzc2NTYyNDkwMDIxNzQ1OjE3NDM3NzEyMjM6c3BfbXRmOjMwMDIyOTI2NTQ4NjIzMjo6MDo6&url=%2FBoult-Wireless-Earbuds-Breathing-Bluetooth%2Fdp%2FB0D63CNLJ9%2Fref%3Dsr_1_1048_sspa%3Fdib%3DeyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771223%26s%3Delectronics%26sr%3D1-1048-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"WZATCO Yuva Go Pro Fully Automatic Native 1080P Android 13.0 Smart Projector, Auto Focus, Auto 4D Keystone, 4X Brighter, 4K HDR Support, Rotatable Design, WiFi 6 & BT, Screen Mirroring, ARC, Black",WZATCO Yuva Go Pro Fully Automatic Native 1080P Android 130 Smart Projector Auto Focus Auto 4D Keystone 4X Brighter 4K HDR Support Rotatable Design WiFi 6  BT Screen Mirroring ARC Black,WZATCO Yuva Go Pro Fully Automatic,Wzatco,12990.0,29990.0,57.0,4.3,4158.0,1.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzc2NTYyNDkwMDIxNzQ1OjE3NDM3NzEyMjM6c3BfbXRmOjMwMDUxODE1OTIzODgzMjo6MDo6&url=%2FWZATCO-Yuva-Go-Pro-Automatic%2Fdp%2FB0DRJB9417%2Fref%3Dsr_1_1049_sspa%3Fdib%3DeyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771223%26s%3Delectronics%26sr%3D1-1049-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Inlight® 120 inches Diagonal, UHD-3D-4K Ready Technology Motorised Projector Screen 4:3 Picture Aspect Ratio, 8 Ft. x 6 Ft., with Cordless Remote(White)",Inlight 120 inches Diagonal UHD3D4K Ready Technology Motorised Projector Screen 43 Picture Aspect Ratio 8 Ft x 6 Ft with Cordless RemoteWhite,Inlight 120 inches Diagonal UHD3D4K Ready,Inlight,10499.0,22000.0,52.0,4.7,667.0,0.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzc2NTYyNDkwMDIxNzQ1OjE3NDM3NzEyMjM6c3BfbXRmOjIwMDgwMzY3OTYzODk4OjowOjo&url=%2FInlight-UHD-3D-4K-Technology-Motorised-Projector%2Fdp%2FB07F3SBL55%2Fref%3Dsr_1_1050_sspa%3Fdib%3DeyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771223%26s%3Delectronics%26sr%3D1-1050-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acko 1-year Total Damage Protection Plan for Phones between INR 7501-10,000 (Email Delivery)",Acko 1year Total Damage Protection Plan for Phones between INR 750110000 Email Delivery,Acko 1year Total Damage Protection Plan,Acko,499.0,1200.0,58.0,4.0,9352.0,0.0,https://www.amazon.in/Acko-1-year-Protection-between-7501-10/dp/B07FXMK5JR/ref=sr_1_1051?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1051
"pTron Dynamo Arc 10000mAh 22.5W USB Fast Charging Nano Magnetic Power Bank, 15W Magnetic Wireless Charging, 20W PD/Type C Fast Charging, 3 Outputs/1 Input & Multiple Layers of Protection (Black)",pTron Dynamo Arc 10000mAh 225W USB Fast Charging Nano Magnetic Power Bank 15W Magnetic Wireless Charging 20W PDType C Fast Charging 3 Outputs1 Input  Multiple Layers of Protection Black,pTron Dynamo Arc 10000mAh 225W USB,Ptron,1098.0,4899.0,78.0,3.7,9051.0,500.0,https://www.amazon.in/pTron-Dynamo-10000mAh-Charging-Protection/dp/B0D5DS276T/ref=sr_1_1052?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1052
"boAt Enigma Gem Women's Luxury Smart Watch w/ 1.19” (3.02cm) AMOLED Display, Emergency SOS Live Location Sharing, Watch Face Studio, QR Tray, BT Calling, 700+ Active Mode, HR & SpO2 (Rose Gold)",boAt Enigma Gem Womens Luxury Smart Watch w 119 302cm AMOLED Display Emergency SOS Live Location Sharing Watch Face Studio QR Tray BT Calling 700 Active Mode HR  SpO2 Rose Gold,boAt Enigma Gem Womens Luxury Smart,Boat,2999.0,8499.0,65.0,3.9,238.0,400.0,https://www.amazon.in/boAt-Display-Emergency-Location-Sharing/dp/B0DFYJWSS7/ref=sr_1_1053?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1053
"Ambrane Micro USB Cable, 3A Fast Charging, L Shape for Easy Holding, 480mbps Data Transmission, Tangle-free, Unbreakable Braided for Smartphones & other devices 1.25m(ABLM-125 Black)",Ambrane Micro USB Cable 3A Fast Charging L Shape for Easy Holding 480mbps Data Transmission Tanglefree Unbreakable Braided for Smartphones  other devices 125mABLM125 Black,Ambrane Micro USB Cable 3A Fast,Ambrane Cable,129.0,399.0,68.0,4.0,5290.0,400.0,https://www.amazon.in/Ambrane-Transmission-Tangle-free-Unbreakable-ABLM-125/dp/B0BWRF54HY/ref=sr_1_1054?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1054
Acko 1 Year Screen Damage Protection Plan for Phones Between INR 7501-10000 (Email Delivery),Acko 1 Year Screen Damage Protection Plan for Phones Between INR 750110000 Email Delivery,Acko 1 Year Screen Damage Protection,Acko,449.0,898.0,50.0,3.9799583911234397,0.0,0.0,https://www.amazon.in/Acko-Protection-Between-7501-10000-Delivery/dp/B0DW9CHKW3/ref=sr_1_1055?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1055
"realme Buds Air 6 TWS in Ear Earbuds with 12.4 Mm Deep Bass Driver, 40 Hours Play Time, Fast Charge,50 Db ANC,Lhdc 5.0, 55 Ms Low Latency, Ip55 Dust & Water Resistant, Bluetooth V5.3 (Flame Silver)",realme Buds Air 6 TWS in Ear Earbuds with 124 Mm Deep Bass Driver 40 Hours Play Time Fast Charge50 Db ANCLhdc 50 55 Ms Low Latency Ip55 Dust  Water Resistant Bluetooth V53 Flame Silver,realme Buds Air 6 TWS in,Realme Earbuds,2799.0,5999.0,53.0,4.0,1492.0,600.0,https://www.amazon.in/realme-Earbuds-Latency-Resistant-Bluetooth/dp/B0D3HVKH26/ref=sr_1_1056?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1056
Onsitego 1 Year Extended Warranty for Headphones from Rs. 2501-3000 (Email Delivery - No Physical Kit),Onsitego 1 Year Extended Warranty for Headphones from Rs 25013000 Email Delivery  No Physical Kit,Onsitego 1 Year Extended Warranty for,Onsitego Warranty,159.0,318.0,50.0,4.0,132.0,0.0,https://www.amazon.in/Onsitego-Extended-Warranty-Headphones-2501-3000/dp/B0C2J2Y2WB/ref=sr_1_1057?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1057
"Acko 1 Year Total Protection Plan for Tablets Between INR 20,001-30,000 (Email Delivery)",Acko 1 Year Total Protection Plan for Tablets Between INR 2000130000 Email Delivery,Acko 1 Year Total Protection Plan,Acko,1599.0,3200.0,50.0,3.5,12.0,0.0,https://www.amazon.in/Protection-Tablets-Between-001-30-Delivery/dp/B0CQP86LLJ/ref=sr_1_1058?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1058
Electronic Spices Dome Tweeter Speaker 3.25 Inch 4ω (Ohm) 80w Max Power Home Audio Speaker,Electronic Spices Dome Tweeter Speaker 325 Inch 4ω Ohm 80w Max Power Home Audio Speaker,Electronic Spices Dome Tweeter Speaker 325,Electronic,119.0,199.0,40.0,3.5,87.0,0.0,https://www.amazon.in/Electronic-Spices-Tweeter-Speaker-Speakers/dp/B0BN44HGWC/ref=sr_1_1059?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1059
"Destinio Waterproof Padded Gadget Organizer - Tech Pouch for USB Cable, Travel Adapter, Laptop Mobile Charger, Power Bank, Ear Phones,Hard Disk, Digital Electronic Accessories Organiser Bag (Black)",Destinio Waterproof Padded Gadget Organizer  Tech Pouch for USB Cable Travel Adapter Laptop Mobile Charger Power Bank Ear PhonesHard Disk Digital Electronic Accessories Organiser Bag Black,Destinio Waterproof Padded Gadget Organizer Tech,Destinio Organizer cable charger,1699.0,3999.0,58.0,4.6,177.0,0.0,https://www.amazon.in/Destinio-Electronic-Gadget-Organizer-Bag/dp/B0CS36581R/ref=sr_1_1060?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1060
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3,120+ Sports Modes, 240 * 240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating (Silver Grey)",FireBoltt Phoenix Smart Watch with Bluetooth Calling 13120 Sports Modes 240  240 PX High Res with SpO2 Heart Rate Monitoring  IP67 Rating Silver Grey,FireBoltt Phoenix Smart Watch with Bluetooth,Fireboltt,1299.0,9999.0,87.0,4.0,51601.0,500.0,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_1061?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1061
Lava A1 Vibe (2025) Dual SIM Keypad Phone with 2'' Big Display | Long-Lasting AI Battery | Vibration Alert | FM Radio & MP3 Player | Military-Grade Durability – White,Lava A1 Vibe 2025 Dual SIM Keypad Phone with 2 Big Display  LongLasting AI Battery  Vibration Alert  FM Radio  MP3 Player  MilitaryGrade Durability  White,Lava A1 Vibe 2025 Dual SIM,Lava,1067.0,1499.0,29.0,3.8,44.0,1.0,https://www.amazon.in/Lava-A1-Long-Lasting-Military-Grade-Durability/dp/B0DT4SJNJR/ref=sr_1_1062?dib=eyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo&dib_tag=se&keywords=electronics&qid=1743771223&s=electronics&sr=1-1062
"Boult Audio UFO Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs, 13mm Bass Drivers Ear Buds TWS, Made in India (Smoky Metal)",Boult Audio UFO Truly Wireless in Ear Earbuds with 48H Playtime Builtin App Support 45ms Low Latency Gaming 4 Mics ENC Breathing LEDs 13mm Bass Drivers Ear Buds TWS Made in India Smoky Metal,Boult Audio UFO Truly Wireless in,Boult Earbuds,1199.0,3499.0,66.0,3.9,4740.0,2.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzc2NTYyNDkwMDIxNzQ1OjE3NDM3NzEyMjM6c3BfYnRmOjMwMDE0ODc1NDcwMTczMjo6MDo6&url=%2FBoult-Wireless-Earbuds-Playtime-Breathing%2Fdp%2FB0CVKQX997%2Fref%3Dsr_1_1063_sspa%3Fdib%3DeyJ2IjoiMSJ9.03KLjQBiD5Zh1WtJl0vdhfsAg8xQDb9n1B_xY23l0eSfvgbgpl-cAk-NTj1tfyTwloKWqx4MM0J1ccnAMgekt2n761m_fFlTmD204JRtX5e9EP8yd5X-aZjC4MxpI-bEgLg5_41DEQLnVj07rjB94KrDQDddqtqDo6NcYUNOIFL2O3nqMupij9COh3FJsde7U12b_uNRFhp0PjGlaDthi4G4S4_pE5EFwMtxVPv4viKXLo2IdrlX4bodXID4JgV9B6FAajo7mQ0HUVg3WAvlx8G3QlF-kIl8voG8OChhtAc.SIVL0h9H19u0d7QdSQw_zjZ3NaeK0dV_5evZlcM4NHo%26dib_tag%3Dse%26keywords%3Delectronics%26qid%3D1743771223%26s%3Delectronics%26sr%3D1-1063-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
